MacroPlot Name,Monitoring Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,
PIPO 18,PR03,5/24/2004 12:00:00 AM,3,2,16,,6,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 27,PR02,6/9/2004 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 27,PR02,6/9/2004 12:00:00 AM,1,1,6,,11.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 27,PR02,6/9/2004 12:00:00 AM,2,2,6,,9,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 27,PR02,6/9/2004 12:00:00 AM,3,2,6,,6.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 07,02Year5,5/19/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 07,02Year5,5/19/2005 12:00:00 AM,1,1,1,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 05,02Year5,6/2/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 05,02Year5,6/2/2005 12:00:00 AM,1,1,2,,13.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 05,02Year5,6/2/2005 12:00:00 AM,2,1,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 05,02Year5,6/2/2005 12:00:00 AM,3,2,2,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 05,02Year5,6/2/2005 12:00:00 AM,4,3,2,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 05,02Year5,6/2/2005 12:00:00 AM,5,3,2,,4,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 12,02Year5,6/2/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 12,02Year5,6/2/2005 12:00:00 AM,1,1,0,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 12,02Year5,6/2/2005 12:00:00 AM,2,2,0,,4,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 12,02Year5,6/2/2005 12:00:00 AM,3,2,0,,4.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 04,01Year5,6/3/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 04,01Year5,6/3/2005 12:00:00 AM,1,1,0,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 04,01Year5,6/3/2005 12:00:00 AM,2,2,0,,10,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 29,PR02,6/8/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 29,PR02,6/8/2005 12:00:00 AM,1,1,0,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 29,PR02,6/8/2005 12:00:00 AM,2,1,0,,13,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 29,PR02,6/8/2005 12:00:00 AM,3,2,3,,10.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 29,PR02,6/8/2005 12:00:00 AM,4,3,1,,3.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 29,PR02,6/8/2005 12:00:00 AM,5,3,1,,11.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,1,1,8,,23,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,2,1,8,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,3,1,8,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,4,1,8,,4,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,5,1,8,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,6,1,8,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,7,1,8,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,8,2,1,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 01,02Year5,6/15/2005 12:00:00 AM,9,3,2,,10,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 11,02Year5,6/15/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 11,02Year5,6/15/2005 12:00:00 AM,1,1,4,,7.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 11,02Year5,6/15/2005 12:00:00 AM,2,2,6,,6.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 11,02Year5,6/15/2005 12:00:00 AM,3,3,2,,5.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 11,02Year5,6/15/2005 12:00:00 AM,4,4,7,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 06,02Year5,6/16/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 06,02Year5,6/16/2005 12:00:00 AM,1,1,0,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 31,01Year1,6/17/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 31,01Year1,6/17/2005 12:00:00 AM,1,1,1,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 26,01Year1,6/17/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 26,01Year1,6/17/2005 12:00:00 AM,1,1,10,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 37,01Year1,6/17/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 37,01Year1,6/17/2005 12:00:00 AM,1,1,11,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 37,01Year1,6/17/2005 12:00:00 AM,2,1,11,,16.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 37,01Year1,6/17/2005 12:00:00 AM,3,2,4,,9.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 25,Pre,6/18/2005 12:00:00 AM,1,1,9,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,2,1,9,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,3,1,9,,17,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,4,1,9,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,5,1,9,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,6,2,8,,12,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,7,3,11,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,8,3,11,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 25,Pre,6/18/2005 12:00:00 AM,9,3,11,,16.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 30,Pre,6/19/2005 12:00:00 AM,1,1,4,,3.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,2,2,3,,6.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,3,2,3,,5.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,4,2,3,,10,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,5,2,3,,4.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,6,3,3,,5.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,7,4,2,,3.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,8,4,2,,9,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,9,4,2,,3.1,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 28,Pre,6/19/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 28,Pre,6/19/2005 12:00:00 AM,1,1,1,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 28,Pre,6/19/2005 12:00:00 AM,2,1,1,,9.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 28,Pre,6/19/2005 12:00:00 AM,3,1,1,,11,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,1,1,21,,11.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,2,1,21,,10.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,3,2,4,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,4,2,4,,3.2,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,5,3,21,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,6,3,21,,5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,7,3,21,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 10,02Year5,6/20/2005 12:00:00 AM,8,3,21,,3.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 09,03Post,11/14/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 09,03Post,11/14/2005 12:00:00 AM,1,1,6,,3.3,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 09,03Post,11/14/2005 12:00:00 AM,2,1,6,,7.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 09,03Post,11/14/2005 12:00:00 AM,3,2,6,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 09,03Post,11/14/2005 12:00:00 AM,4,3,2,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 09,03Post,11/14/2005 12:00:00 AM,5,4,9,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 02,03Post,11/14/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 02,03Post,11/14/2005 12:00:00 AM,1,1,2,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 02,03Post,11/14/2005 12:00:00 AM,2,2,0,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 02,03Post,11/14/2005 12:00:00 AM,3,2,0,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 14,03Post,11/15/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 14,03Post,11/15/2005 12:00:00 AM,1,1,1,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 13,03Post,11/15/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 03,02Post,11/15/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 03,02Post,11/15/2005 12:00:00 AM,1,1,2,,6.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 03,02Post,11/15/2005 12:00:00 AM,2,2,3,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 33,01Post,11/16/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 33,01Post,11/16/2005 12:00:00 AM,1,1,2,,6.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 36,01Post,11/17/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 36,01Post,11/17/2005 12:00:00 AM,1,1,8,,3.3,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 36,01Post,11/17/2005 12:00:00 AM,2,2,6,,10.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 36,01Post,11/17/2005 12:00:00 AM,3,3,8,,3.2,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 36,01Post,11/17/2005 12:00:00 AM,4,4,5,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 30,01Post,11/17/2005 12:00:00 AM,1,1,4,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,2,1,4,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,3,1,4,,9.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,4,2,3,,5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,5,3,3,,4.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,6,4,2,,3.2,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPO 32,Pre,5/4/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 32,Pre,5/4/2006 12:00:00 AM,1,1,9,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 32,Pre,5/4/2006 12:00:00 AM,2,1,9,,9,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 03,02Year1,5/10/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 03,02Year1,5/10/2006 12:00:00 AM,1,1,2,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 03,02Year1,5/10/2006 12:00:00 AM,2,2,3,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 13,03Year1,5/11/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 14,03Year1,5/16/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 32,01Post,5/19/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 32,01Post,5/19/2006 12:00:00 AM,1,1,3,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 32,01Post,5/19/2006 12:00:00 AM,2,2,9,,8.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 09,03Year1,5/22/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 09,03Year1,5/22/2006 12:00:00 AM,1,1,6,,7.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 09,03Year1,5/22/2006 12:00:00 AM,2,2,6,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 09,03Year1,5/22/2006 12:00:00 AM,3,3,9,,3.4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 25,01Post,5/23/2006 12:00:00 AM,1,1,9,,8,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,2,1,9,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,3,1,9,,7.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,4,1,9,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,5,1,9,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,6,1,9,,13,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,7,1,9,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,8,2,1,,16,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,9,2,1,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,10,2,1,,3.3,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,11,2,1,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,12,2,1,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,13,2,1,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 02,03Year1,5/23/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 02,03Year1,5/23/2006 12:00:00 AM,1,1,2,,5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 02,03Year1,5/23/2006 12:00:00 AM,2,2,0,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 02,03Year1,5/23/2006 12:00:00 AM,3,2,0,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 33,01Year1,6/13/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 33,01Year1,6/13/2006 12:00:00 AM,1,1,3,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 33,01Year1,6/13/2006 12:00:00 AM,2,2,2,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 33,01Year1,6/13/2006 12:00:00 AM,3,2,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 33,01Year1,6/13/2006 12:00:00 AM,4,2,2,,4,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 28,01Post,6/13/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 28,01Post,6/13/2006 12:00:00 AM,1,1,0,,3,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 28,01Post,6/13/2006 12:00:00 AM,2,2,1,,10.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 36,01Year1,6/15/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 36,01Year1,6/15/2006 12:00:00 AM,1,1,8,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 36,01Year1,6/15/2006 12:00:00 AM,2,2,6,,10,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 36,01Year1,6/15/2006 12:00:00 AM,3,3,5,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,1,1,4,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,2,1,4,,9,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,3,2,3,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,4,2,3,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,1,1,2,,12.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,2,1,2,,12.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,3,1,2,,11.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,4,2,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,5,2,2,,6,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,6,2,2,,8,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,7,2,2,,11,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,8,2,2,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,9,2,2,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,10,2,2,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,11,2,2,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,12,2,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,13,2,2,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,14,2,2,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
