MacroPlot.Name,Monitoring.Status,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
SHOS 01,Pre,4/14/1999 12:00:00 AM,1032,True,4,1,38,L,18.2,,,SC,,,,,,,,,,,,,,,,,,,,ABGR,-1,SPAR,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1033,True,4,1,39,L,23.7,,,I,,,,,,,,,,,,,,,,,,,,TWIN,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1034,True,4,1,40,L,15.4,,,SC,,,,,,,,,,,,,,,,,,,,SPAR,-1,ROTT,-1,MISL,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1035,True,4,1,41,L,23.9,,,SC,,,,,,,,,,,,,,,,,,,,SPAR,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1036,True,4,1,42,L,64.3,,,D,,,,,,,,,,,,,,,,,,,,SPAR,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1037,True,4,1,43,L,18.8,,,C,,,,,,,,,,,,,,,,,,,,CROK,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1038,True,4,1,44,L,27.8,,,SC,,,,,,,,,,,,,,,,,,,,TWIN,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1039,True,4,1,45,D,20.9,,,X,,,,,,,,,,,,,,,,,,,,TWIN,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1040,True,4,1,46,L,42.2,,,SC,,,,,,,,,,,,,,,,,,,,TWIN,-1,SPAR,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,,,,,,,,True,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1,True,1,0.5,113,D,3.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,2,True,1,0.5,115,D,10.3,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,3,True,1,0.5,116,D,14.9,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,4,True,1,0.5,118,D,7.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,5,True,1,0.5,120,D,3.4,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,6,True,1,0.5,122,D,14.2,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,7,True,1,0.5,124,D,4.4,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,8,True,1,0.5,138,D,13.7,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,9,True,1,0.5,141,D,7,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,10,True,1,0.5,142,D,7.8,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,11,True,1,0.5,143,D,14.3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,12,True,1,0.5,145,D,7.7,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,13,True,1,0.5,146,D,6.6,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,14,True,1,0.5,147,D,8.7,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,15,True,2,0.5,149,D,12,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,16,True,2,0.5,150,D,7.1,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,17,True,2,0.5,151,D,8.1,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,18,True,2,0.5,153,D,5.1,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,19,True,2,0.5,162,D,3.6,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,20,True,2,0.5,163,D,5,1,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,21,True,2,0.5,165,D,6.3,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,22,True,2,0.5,166,D,8.8,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,23,True,2,0.5,175,D,3.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,24,True,2,0.5,179,D,7.7,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,25,True,2,0.5,180,D,12.7,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,26,True,2,0.5,191,D,12.6,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,27,True,2,0.5,192,D,13.8,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,28,True,2,0.5,193,D,7.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,29,True,2,0.5,194,D,5.6,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,30,True,2,0.5,195,D,12.3,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,31,True,2,0.5,197,D,6.8,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,32,True,2,0.5,198,D,8.3,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1001,True,1,1,8,D,,,,X,,,,,,,,,,,,,,,,,4,4,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1002,True,1,1,17,D,,,,X,,,,,,,,,,,,,,,,,4.5,4.5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1003,True,1,1,30,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1004,True,1,1,47,D,,,,X,,,,,,,,,,,,,,,,,6,6,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1005,True,1,1,48,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1006,True,1,1,49,L,,,,X,,,,,,,,,,,,,,,,,5,5,90,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1007,True,2,1,50,D,,,,X,,,,,,,,,,,,,,,,,4,4,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1008,True,2,1,51,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1009,True,2,1,52,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1010,True,2,1,53,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1011,True,2,1,54,D,,,,X,,,,,,,,,,,,,,,,,3.5,3.5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1012,True,2,1,55,D,,,,X,,,,,,,,,,,,,,,,,4,4,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1013,True,2,1,56,D,,,,X,,,,,,,,,,,,,,,,,4,4,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1014,True,2,1,57,D,,,,X,,,,,,,,,,,,,,,,,3.5,3.5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1015,True,2,1,58,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1016,True,3,1,59,D,,,,X,,,,,,,,,,,,,,,,,3.5,3.5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1017,True,3,1,60,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1018,True,3,1,61,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1019,True,3,1,62,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1020,True,3,1,63,D,,,,X,,,,,,,,,,,,,,,,,6,6,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1021,True,3,1,64,D,,,,X,,,,,,,,,,,,,,,,,6,6,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1022,True,3,1,65,D,,,,X,,,,,,,,,,,,,,,,,6,6,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1023,True,3,1,66,D,,,,X,,,,,,,,,,,,,,,,,6.5,6.5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1024,True,4,1,67,D,,,,X,,,,,,,,,,,,,,,,,4,4,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1025,True,4,1,68,D,,,,X,,,,,,,,,,,,,,,,,4,4,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1026,True,4,1,69,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1027,True,4,1,70,D,,,,X,,,,,,,,,,,,,,,,,5,5,100,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,,,,,,,,True,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,1,True,1,0.5,100,D,14.9,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,2,True,1,0.5,113,D,3.2,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,3,True,1,0.5,115,D,9.8,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,4,True,1,0.5,116,D,13.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,5,True,1,0.5,118,D,7,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,6,True,1,0.5,120,D,2.5,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,7,True,1,0.5,122,D,13.7,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,8,True,1,0.5,124,D,4.1,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,9,True,1,0.5,138,D,12.9,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,10,True,1,0.5,141,D,8.2,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,11,True,1,0.5,142,D,7.3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,12,True,1,0.5,143,D,14.4,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,13,True,1,0.5,145,D,7.3,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,14,True,1,0.5,146,D,6.3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,15,True,1,0.5,147,D,8.3,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,16,True,2,0.5,149,D,11.5,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,17,True,2,0.5,150,D,6.9,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,18,True,2,0.5,151,D,7,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,19,True,2,0.5,153,D,4.8,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,20,True,2,0.5,162,D,3.8,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,21,True,2,0.5,163,D,5.2,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,22,True,2,0.5,165,D,6,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,23,True,2,0.5,166,D,9,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,24,True,2,0.5,175,D,3.3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,25,True,2,0.5,179,D,7.4,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,26,True,2,0.5,191,D,13.2,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,27,True,2,0.5,193,D,7.1,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,28,True,2,0.5,194,D,5.2,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,29,True,2,0.5,195,D,11.6,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,30,True,2,0.5,197,D,6.5,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,31,True,2,0.5,198,D,8,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,1001,True,1,1,8,D,16,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,1002,True,1,1,17,D,19.9,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,1003,True,1,1,30,D,47.2,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,1004,True,1,1,47,D,18.2,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,1005,True,1,1,48,D,21.1,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
